"YEAR","CASEID","FAMINCOME","HH_CHILD","PERNUM","LINENO","DATE","WT06","AGE","SEX","RACE","MARST","POPSTAT","EDUC","EMPSTAT","RETIRED","FULLPART","HOURWAGE_CPS8","SPOUSEPRES","SPSEX","BLS_CAREHH","BLS_CARENHH","BLS_COMM","BLS_EDUC","BLS_HHACT","BLS_LEIS","BLS_OTHER","BLS_PCARE","BLS_PURCH","BLS_SOCIAL","BLS_WORK","BLS_WORK_SEARCH"
2019,20190403191197,15,1,1,1,20190416,11288669.51687300,50,1,100,1,1,40,1,99,1,999.99,1,2,30,0,0,0,122,527,0,540,186,0,0,0
2019,20190403191201,15,1,1,1,20190418,11334110.94047800,35,1,100,1,1,40,1,99,1,999.99,1,2,60,0,0,0,5,150,0,460,0,60,670,0
2019,20190403191203,14,1,1,1,20190414,4668713.313216000,30,1,100,1,1,40,1,99,1,999.99,1,2,180,0,0,0,27,453,0,430,330,0,0,0
2019,20190403191219,15,1,1,1,20190428,12155430.23060200,17,2,100,6,1,16,5,99,99,999.99,3,99,120,0,0,30,15,195,0,950,0,0,0,0
2019,20190403191225,10,0,1,1,20190402,8495792.735658000,70,2,100,3,1,15,5,1,99,999.99,3,99,0,0,0,0,0,600,0,790,0,0,0,0
2019,20190403191227,13,0,1,1,20190410,24105934.89076000,29,2,100,6,1,21,5,99,99,17.78,3,99,10,0,0,0,491,160,0,576,23,0,0,0
2019,20190403191228,13,0,1,1,20190415,11300962.55544100,36,1,100,4,1,32,1,99,1,14.0,2,2,30,0,0,0,65,405,0,630,280,0,0,0
2019,20190403191231,14,1,1,1,20190413,5685074.213917000,42,2,100,1,1,40,5,99,99,999.99,1,1,100,0,30,0,222,185,0,555,243,0,0,0
2019,20190403191232,16,1,1,1,20190414,2302521.466018000,46,1,100,4,1,40,1,99,1,999.99,3,99,0,0,0,0,96,410,0,589,185,0,85,0
2019,20190403191238,12,0,1,1,20190415,5284242.344922000,65,2,100,4,1,21,1,99,1,999.99,3,99,0,0,0,0,40,150,0,660,0,0,545,0
2019,20190403191240,16,1,1,1,20190406,4012289.935274000,42,2,100,1,1,41,1,99,1,999.99,1,1,15,0,0,0,150,265,0,510,0,92,398,0
2019,20190403191251,13,1,1,1,20190407,4262951.403375000,38,1,100,1,1,30,1,99,1,20.0,1,2,120,0,0,0,50,570,0,610,0,0,30,0
2019,20190403191259,10,0,1,1,20190414,3214975.350877000,63,2,100,4,1,21,1,99,1,999.99,3,99,0,0,0,0,245,290,0,645,90,110,0,0
2019,20190403191269,11,1,1,1,20190417,12836967.84094700,30,1,100,1,1,30,1,99,1,12.95,1,2,12,235,0,0,55,188,0,505,0,0,405,0
2019,20190403191270,8,1,1,1,20190427,4160422.352564000,31,2,100,1,1,30,5,99,99,999.99,1,1,440,0,0,0,120,150,60,565,0,0,0,0
2019,20190403191276,16,0,1,1,20190407,2858920.577758000,69,2,100,4,1,41,1,99,2,999.99,3,99,0,0,15,0,180,430,15,570,60,0,30,0
2019,20190403191286,8,0,1,1,20190416,5385896.696813000,50,1,100,5,1,40,1,99,1,28.0,3,99,0,0,0,0,15,385,0,380,20,0,595,0
2019,20190403191294,16,0,1,1,20190413,6901491.196935000,79,1,100,1,1,43,5,1,99,999.99,1,2,0,0,1,0,101,559,0,500,0,0,0,0
2019,20190403191295,8,0,1,1,20190407,4645007.549489000,80,1,100,1,1,30,5,1,99,999.99,1,2,0,0,0,0,102,810,120,328,0,0,0,0
2019,20190403191303,11,1,1,1,20190410,10753107.82302800,33,2,110,6,1,30,1,99,2,999.99,3,99,90,30,0,0,700,45,0,435,120,0,0,0
2019,20190403191306,13,0,1,1,20190413,2148396.338533000,59,2,100,4,1,31,5,99,99,999.99,3,99,0,0,30,0,140,505,60,405,120,120,0,0
2019,20190403191310,16,0,1,1,20190407,17735632.37384700,51,1,131,1,1,41,1,99,1,999.99,1,2,0,270,0,0,0,170,0,570,40,0,330,0
2019,20190403191314,6,0,1,1,20190419,5880620.393684000,73,1,100,3,1,30,1,99,2,999.99,3,99,0,155,0,0,0,420,0,570,175,0,0,0
2019,20190403191321,6,0,1,1,20190407,9557873.638793000,68,2,100,4,1,21,5,1,99,999.99,2,2,0,0,0,0,140,535,0,445,160,95,0,0
2019,20190403191322,15,1,1,1,20190419,13257783.42880200,30,2,100,1,1,43,1,99,1,999.99,1,1,575,0,0,0,255,25,0,510,0,0,0,0
2019,20190403191327,14,0,1,1,20190427,3877241.024556000,58,1,100,4,1,30,1,99,2,999.99,1,2,0,0,0,0,60,880,0,480,0,0,0,0
2019,20190403191332,13,1,1,1,20190414,5888227.630566000,40,1,100,1,1,40,1,99,1,999.99,1,2,60,0,0,0,255,285,90,570,60,0,40,0
2019,20190403191337,11,0,1,1,20190415,9211973.041145000,71,1,100,4,1,21,5,1,99,999.99,3,99,0,0,0,0,0,738,0,632,55,0,0,0
2019,20190403191341,13,0,1,1,20190412,11146865.93750800,55,2,100,4,1,30,1,99,1,23.5,3,99,0,0,0,0,135,180,0,450,145,0,480,0
2019,20190403191342,15,1,1,1,20190415,4967698.131884000,49,2,100,4,1,41,1,99,1,34.0,3,99,5,0,0,0,45,145,0,582,43,80,480,0
2019,20190403191359,16,0,1,1,20190412,28248042.53170200,55,1,100,1,1,40,2,99,1,999.99,1,2,0,0,0,0,50,210,0,480,0,0,585,0
2019,20190403191378,11,1,1,1,20190424,18438873.73299400,29,1,100,1,1,21,1,99,1,30.0,1,2,0,0,0,0,0,180,0,520,0,200,495,0
2019,20190403191387,15,1,1,1,20190414,3401020.768909000,41,2,100,1,1,43,1,99,1,999.99,1,1,5,0,0,0,95,285,105,455,168,0,292,0
2019,20190403191390,9,1,1,1,20190409,19353213.37339900,39,2,110,6,1,21,1,99,1,15.0,3,99,5,0,0,0,35,84,150,603,48,0,500,0
2019,20190403191392,14,1,1,1,20190413,12845649.75106500,34,1,100,1,1,21,5,99,99,19.0,1,2,0,0,0,0,85,320,0,750,125,0,0,0
2019,20190403191395,15,0,1,1,20190407,7825184.626253000,58,2,100,1,1,41,1,99,1,999.99,1,1,25,10,0,0,11,455,0,600,65,94,40,0
2019,20190403191398,9,1,1,1,20190407,3208807.327586000,30,2,100,2,1,13,1,99,1,14.0,3,99,40,0,0,0,385,390,25,400,125,0,15,0
2019,20190403191400,1,0,1,1,20190406,4717217.800148000,42,1,100,4,1,32,1,99,2,999.99,3,99,0,550,0,0,30,513,0,240,107,0,0,0
2019,20190403191402,16,0,1,1,20190419,24988503.23366500,18,1,100,6,1,16,2,99,2,10.0,3,99,0,0,23,30,89,595,10,586,15,0,10,0
2019,20190403191408,14,0,1,1,20190414,6298862.547069000,72,1,100,1,1,41,5,1,99,999.99,1,2,0,0,0,0,156,242,0,800,202,0,0,0
2019,20190403191411,16,1,1,1,20190416,11316857.69115700,36,2,100,1,1,40,1,99,2,999.99,1,1,0,0,0,0,160,150,0,535,0,0,565,0
2019,20190403191412,15,0,1,1,20190410,6149597.570227000,38,1,100,6,1,30,1,99,1,19.0,3,99,0,0,0,0,0,135,0,690,0,0,555,0
2019,20190403191422,14,0,1,1,20190406,3948652.954278000,51,2,110,1,1,41,1,99,2,999.99,1,1,0,0,0,0,110,518,0,575,202,0,0,0
2019,20190403191423,11,0,1,1,20190413,9644208.746751000,57,2,110,1,1,21,5,99,99,999.99,1,1,0,0,0,0,0,280,0,1100,0,0,0,0
2019,20190403191428,11,0,1,1,20190412,25776929.29611000,23,1,100,1,1,32,1,99,2,999.99,1,2,0,0,10,0,190,210,125,485,20,0,390,0
2019,20190403191430,16,0,1,1,20190406,6547209.758308000,46,2,100,6,1,41,1,99,1,999.99,2,2,0,0,0,0,385,480,0,550,0,0,0,0
2019,20190403191432,9,1,1,1,20190407,3422960.244454000,37,2,100,1,1,30,5,99,99,999.99,1,1,0,0,0,0,72,435,35,720,118,0,0,0
2019,20190403191436,13,0,1,1,20190406,2557427.138146000,66,2,100,4,1,30,1,99,1,34.0,3,99,0,0,90,0,215,330,0,610,285,0,0,0
2019,20190403191439,14,0,1,1,20190409,8294193.593471000,43,1,100,6,1,40,1,99,1,999.99,3,99,0,0,0,0,45,135,0,622,20,0,546,0
2019,20190403191445,14,1,1,1,20190418,10303124.36839800,39,1,100,1,1,40,1,99,1,45.0,1,2,140,0,0,0,0,105,0,465,0,0,686,0
2019,20190403191446,14,1,1,1,20190427,2613404.451581000,37,2,100,4,1,41,1,99,1,999.99,3,99,45,0,0,0,180,534,0,570,35,6,0,0
2019,20190403191447,15,1,1,1,20190414,5955091.268315000,39,1,100,1,1,21,5,99,99,999.99,1,2,124,0,0,0,558,209,0,504,0,0,0,0
2019,20190403191456,15,0,1,1,20190417,11910637.47178900,76,2,100,1,1,41,5,1,99,999.99,1,1,0,0,5,0,510,225,0,525,40,5,0,0
2019,20190403191467,13,1,1,1,20190430,13758436.77086200,40,1,100,1,1,21,1,99,1,30.0,1,2,260,0,0,0,385,160,0,450,120,0,0,0
2019,20190403191481,14,1,1,1,20190413,5650602.396672000,49,2,100,1,1,40,5,99,99,999.99,1,1,95,0,0,0,80,365,63,360,5,427,0,0
2019,20190403191486,8,0,1,1,20190413,1894605.812460000,80,2,100,4,1,40,5,1,99,999.99,3,99,0,0,181,0,161,616,0,483,0,0,0,0
2019,20190403191491,12,0,1,1,20190405,6571277.612648000,80,1,100,3,1,30,5,1,99,999.99,3,99,0,0,60,0,150,600,0,630,0,0,0,0
2019,20190403191501,13,0,1,1,20190428,1350254.071275000,70,2,100,6,1,30,5,1,99,999.99,3,99,0,0,20,0,32,591,163,433,0,201,0,0
2019,20190403191502,11,0,1,1,20190421,8645535.380388000,50,2,100,1,1,13,1,99,2,12.0,1,1,0,0,0,0,45,560,0,705,70,0,0,0
2019,20190403191503,13,0,1,1,20190419,24193097.81131900,32,1,100,6,1,40,1,99,1,999.99,2,2,0,0,0,0,85,140,0,410,11,0,769,0
2019,20190403191515,12,1,1,1,20190428,6127184.937350000,31,1,100,1,1,43,1,99,1,14.0,1,2,100,0,0,0,60,510,0,650,0,0,0,0
2019,20190403191516,4,0,1,1,20190406,1780107.500194000,68,2,100,4,1,41,5,1,99,999.99,3,99,0,0,0,0,150,480,0,530,95,0,0,0
2019,20190403191518,8,1,1,1,20190414,11689384.46667200,15,1,110,6,1,14,5,99,99,999.99,3,99,0,0,0,0,285,240,0,765,90,0,0,0
2019,20190403191523,6,0,1,1,20190413,1366446.844765000,70,2,110,6,1,30,5,99,99,999.99,3,99,0,0,120,0,15,585,0,660,0,0,0,0
2019,20190403191525,1,0,1,1,20190416,6861022.288495000,66,2,110,3,1,21,1,99,2,10.0,3,99,0,0,0,0,65,115,0,720,45,0,465,0
2019,20190403191526,15,0,1,1,20190419,13210765.83525300,49,1,100,1,1,30,2,99,1,999.99,1,2,0,0,0,0,540,165,0,585,0,0,0,0
2019,20190403191528,15,1,1,1,20190407,3432766.917675000,48,2,100,1,1,21,1,99,1,13.0,1,1,0,0,0,0,90,525,0,660,100,0,0,0
2019,20190403191530,8,0,1,1,20190414,9388295.067828000,24,1,100,6,1,32,1,99,1,999.99,2,2,0,0,0,0,280,360,0,750,0,0,0,0
2019,20190403191534,13,0,1,1,20190402,13866448.39490800,64,2,100,1,1,40,5,99,99,999.99,1,1,0,0,0,0,60,505,0,690,105,0,0,0
2019,20190403191537,13,0,1,1,20190414,2017320.578491000,78,2,100,6,1,41,5,1,99,999.99,3,99,0,0,10,0,145,730,0,540,0,0,0,0
2019,20190403191538,8,1,1,1,20190404,16885817.38430600,52,2,100,1,1,21,1,99,2,999.99,1,1,53,9,74,0,100,143,0,560,63,0,398,0
2019,20190403191540,7,1,1,1,20190413,5807746.332438000,32,2,100,6,1,21,1,99,1,14.0,2,1,285,0,0,0,150,285,0,585,0,0,0,0
2019,20190403191544,10,0,1,1,20190427,2966294.750224000,59,2,100,6,1,41,1,99,2,999.99,3,99,0,0,0,0,230,307,0,520,101,0,192,0
2019,20190403191546,14,0,1,1,20190411,18068774.19045800,25,1,100,1,1,40,4,99,99,9.0,1,2,0,0,0,0,0,540,0,550,0,0,300,280
2019,20190403191548,9,0,1,1,20190428,3392520.219325000,80,2,100,3,1,21,5,1,99,999.99,3,99,0,0,55,0,30,534,40,601,0,125,0,0
2019,20190403191550,8,0,1,1,20190410,5078787.326563000,60,2,100,6,1,32,1,99,1,999.99,3,99,0,0,0,0,16,150,0,566,0,0,648,0
2019,20190403191552,13,1,1,1,20190421,2270911.472920000,51,2,100,4,1,30,1,99,1,17.0,3,99,0,0,0,0,220,460,0,630,0,0,0,0
2019,20190403191553,16,1,1,1,20190418,9986955.501995000,37,1,100,1,1,40,1,99,1,999.99,1,2,15,120,0,0,120,815,50,270,0,0,0,0
2019,20190403191555,2,0,1,1,20190421,2104216.303877000,58,2,110,4,1,30,5,99,99,999.99,3,99,0,210,0,0,165,394,0,641,0,0,0,0
2019,20190403191575,6,1,1,1,20190410,24675282.17755600,37,1,100,1,1,15,1,99,1,28.0,1,2,60,0,15,0,0,190,0,580,0,40,475,0
2019,20190403191578,16,1,1,1,20190419,18080072.27239500,16,1,100,6,1,15,5,99,99,999.99,3,99,0,0,0,0,0,650,0,665,0,60,0,0
2019,20190403191579,14,1,1,1,20190401,9889017.646420000,36,2,100,1,1,40,1,99,1,9.5,1,1,85,0,0,0,30,30,0,515,80,0,560,0
2019,20190403191582,16,0,1,1,20190414,2647191.927967000,62,2,100,4,1,41,1,99,1,999.99,3,99,0,0,0,0,330,380,0,400,225,0,30,0
2019,20190403191584,14,0,1,1,20190428,1963817.589244000,54,2,100,4,1,32,1,99,1,31.25,3,99,0,45,45,0,360,445,0,515,0,0,15,0
2019,20190403191585,13,1,1,1,20190408,16180776.02638100,42,2,131,1,1,40,1,99,2,999.99,1,1,192,0,0,0,128,303,0,480,0,0,332,0
2019,20190403191593,10,1,1,1,20190408,12196535.21673600,33,2,100,6,1,31,2,99,2,999.99,1,1,0,0,0,0,80,145,0,685,30,0,480,0
2019,20190403191594,11,0,1,1,20190413,4073757.404645000,40,1,100,5,1,40,4,99,99,999.99,3,99,0,0,0,0,15,815,0,570,0,0,0,0
2019,20190403191611,16,1,1,1,20190428,4468457.328055000,45,1,100,1,1,40,1,99,1,999.99,1,2,5,0,0,0,50,420,60,660,50,135,0,0
2019,20190403191612,6,0,1,1,20190410,29788162.73168700,78,1,100,1,1,21,5,1,99,999.99,1,2,0,80,3,0,58,362,90,700,120,0,0,0
2019,20190403191616,15,0,1,1,20190406,3303555.365423000,45,1,110,4,1,43,1,99,1,999.99,3,99,0,0,0,0,30,135,0,510,0,0,685,0
2019,20190403191626,9,0,1,1,20190430,13817053.56779600,64,2,100,1,1,30,1,99,1,21.0,1,1,0,0,0,0,5,320,0,540,0,0,565,0
2019,20190403191631,16,0,1,1,20190407,7348666.748735000,52,2,100,1,1,41,5,99,99,999.99,1,1,0,0,60,0,295,270,0,690,30,0,0,0
2019,20190403191633,12,0,1,1,20190414,13245504.32876900,59,2,100,4,1,16,5,99,99,999.99,2,1,0,0,0,0,305,610,0,430,40,0,0,0
2019,20190403191641,5,0,1,1,20190419,7829527.588692000,62,1,100,6,1,11,1,99,1,999.99,3,99,0,0,0,0,120,195,90,430,20,0,585,0
2019,20190403191648,15,0,1,1,20190405,7455301.083419000,28,2,100,6,1,40,1,99,1,999.99,2,1,0,0,0,0,20,100,0,480,0,0,555,0
2019,20190403191650,12,0,1,1,20190401,19338125.56982900,28,1,100,6,1,40,1,99,1,999.99,2,2,0,0,0,0,20,0,0,545,100,0,710,0
2019,20190403191651,11,0,1,1,20190424,8705634.724045000,64,1,100,1,1,41,5,1,99,999.99,1,2,0,0,0,0,20,430,0,570,15,0,0,0
2019,20190403191657,9,0,1,1,20190428,7260522.337017000,46,2,100,6,1,32,1,99,1,999.99,3,99,0,0,0,435,105,180,0,690,0,0,0,0
2019,20190403191660,11,0,1,1,20190421,17973572.75246100,27,2,100,1,1,21,5,99,99,999.99,1,1,0,0,0,0,0,460,0,950,0,0,0,0
2019,20190403191663,12,0,1,1,20190428,4953495.794297000,35,1,100,6,1,21,1,99,1,17.0,3,99,0,0,0,0,0,0,0,1325,40,0,0,0
2019,20190403191667,15,0,1,1,20190414,5298258.040058000,29,1,100,6,1,40,1,99,1,999.99,3,99,0,61,0,0,0,479,0,795,5,0,0,0
2019,20190403191668,16,1,1,1,20190414,2533855.100662000,73,2,131,1,1,41,5,99,99,999.99,1,1,0,0,0,0,475,270,0,495,0,0,0,0
2019,20190403191669,8,0,1,1,20190407,2934813.075836000,61,1,100,1,1,30,1,99,1,12.45,1,2,0,0,0,0,80,235,75,600,0,300,0,0
2019,20190403191676,11,0,1,1,20190428,4302279.249197000,61,2,100,1,1,41,1,99,1,999.99,1,1,0,0,0,0,375,135,0,600,0,0,90,0
2019,20190403191681,14,0,1,1,20190403,4791601.458093000,54,1,100,5,1,30,1,99,1,999.99,1,2,0,0,0,0,70,465,0,560,330,0,0,0
2019,20190403191685,12,0,1,1,20190402,31108394.61179600,51,1,100,1,1,21,1,99,1,999.99,1,2,0,0,0,0,25,215,0,490,0,0,610,0
2019,20190403191686,10,0,1,1,20190403,6245064.750381000,79,2,100,3,1,30,5,1,99,999.99,3,99,0,427,35,0,155,170,55,543,0,20,0,0
2019,20190403191690,13,1,1,1,20190413,2701384.011075000,37,2,100,1,1,30,1,99,1,13.0,1,1,250,0,0,0,250,325,0,435,135,30,0,0
2019,20190403191693,10,1,1,1,20190419,9531447.109471000,37,2,100,1,1,21,1,99,1,10.0,1,1,214,0,0,0,71,20,0,637,8,0,450,0
2019,20190403191703,7,1,1,1,20190406,12471067.23952800,35,2,100,6,1,21,1,99,1,10.0,3,99,0,0,5,0,55,445,0,725,150,0,0,0
2019,20190403191704,13,0,1,1,20190415,10866134.97028200,35,1,100,1,1,40,1,99,1,21.0,1,2,0,0,0,90,0,268,0,545,32,0,475,0
2019,20190403191706,2,1,1,1,20190427,2967389.417311000,42,2,100,1,1,32,1,99,1,999.99,1,1,0,0,0,0,105,390,0,390,0,0,360,0
2019,20190403191713,7,1,1,1,20190421,9331347.190423000,53,1,100,1,1,40,1,99,1,999.99,1,2,150,0,0,0,170,150,0,780,0,130,0,0
2019,20190403191715,12,1,1,1,20190414,3951266.480564000,26,2,100,6,1,32,1,99,2,999.99,2,1,90,0,0,0,430,148,0,630,32,0,5,0
2019,20190403191716,14,0,1,1,20190409,23113005.97489200,59,2,100,1,1,32,1,99,1,999.99,1,1,0,0,0,0,31,159,0,570,110,0,500,0
2019,20190403191720,14,1,1,1,20190422,8236033.524272000,52,1,100,1,1,30,1,99,1,13.5,1,2,0,0,0,0,30,265,0,490,0,0,590,0
2019,20190403191726,13,1,1,1,20190419,31281818.35750600,47,2,100,1,1,21,2,99,1,999.99,1,1,52,0,0,0,570,180,0,428,90,0,0,0
2019,20190403191728,11,0,1,1,20190427,3955330.198670000,29,1,131,2,1,41,1,99,1,999.99,3,99,0,56,0,0,0,610,0,480,0,0,134,0
2019,20190403191734,15,1,1,1,20190424,27523826.34153000,48,1,100,1,1,40,1,99,1,60.0,1,2,0,0,0,0,195,150,0,495,0,0,570,0
2019,20190403191742,11,0,1,1,20190417,44800893.89790500,44,1,110,6,1,21,1,99,1,15.5,3,99,0,0,0,0,20,150,0,510,0,0,730,0
2019,20190403191744,4,1,1,1,20190427,3098396.966064000,53,2,100,6,1,13,5,99,99,999.99,3,99,0,0,0,0,0,340,0,1070,0,0,0,0
2019,20190403191749,13,0,1,1,20190415,16470447.53259600,56,2,110,2,1,41,1,99,2,999.99,3,99,0,0,20,0,60,265,0,540,0,0,450,0
2019,20190403191751,7,0,1,1,20190408,7512090.970188000,58,2,100,4,1,30,5,99,99,999.99,3,99,0,0,0,0,20,949,0,426,0,0,0,0
2019,20190403191757,8,0,1,1,20190406,10802595.35678400,64,1,100,1,1,21,1,99,1,999.99,1,2,0,0,0,0,555,185,0,450,170,0,0,0
2019,20190403191768,13,1,1,1,20190414,9493221.254336000,46,2,100,2,1,17,1,99,1,15.0,3,99,15,0,0,0,70,320,0,595,0,420,0,0
2019,20190403191780,11,0,1,1,20190414,6134317.997640000,47,2,110,6,1,40,5,99,99,999.99,3,99,0,0,200,0,150,130,0,880,0,0,0,0
2019,20190403191782,12,1,1,1,20190412,9415294.578019000,40,2,100,1,1,21,1,99,2,15.0,1,1,70,0,0,0,5,458,0,587,260,0,0,0
2019,20190403191794,13,0,1,1,20190426,8752739.763619000,29,1,100,6,1,40,1,99,1,999.99,3,99,0,0,0,0,60,290,0,360,200,0,510,0
2019,20190403191795,13,0,1,1,20190406,2326194.395310000,78,1,100,3,1,42,5,2,99,999.99,3,99,0,0,0,0,40,530,40,770,40,0,0,0
2019,20190403191797,12,1,1,1,20190413,3453721.954826000,31,2,100,1,1,21,5,99,99,999.99,1,1,0,0,0,0,0,600,215,485,0,120,0,0
2019,20190403191803,13,1,1,1,20190428,1009865.552189000,52,2,100,3,1,31,1,99,2,23.19,3,99,0,0,0,0,45,480,0,630,0,0,0,0
2019,20190403191807,14,1,1,1,20190414,4881905.895033000,39,1,100,1,1,40,1,99,1,999.99,1,2,85,0,0,0,30,660,0,600,0,0,5,0
2019,20190403191808,13,0,1,1,20190407,4178530.606765000,68,2,110,1,1,40,5,1,99,999.99,1,1,0,0,0,0,0,420,60,660,0,225,0,0
2019,20190403191810,2,0,1,1,20190418,14511878.89076000,63,2,100,1,1,21,5,1,99,999.99,1,1,0,0,0,0,35,480,0,510,85,0,0,0
2019,20190403191812,10,0,1,1,20190403,4180301.311208000,60,1,100,4,1,41,1,99,1,999.99,3,99,0,0,2,0,14,148,27,439,0,192,580,0
2019,20190403191817,4,1,1,1,20190414,4449459.596961000,29,2,100,4,1,21,1,99,2,999.99,2,1,0,0,0,0,0,0,0,1100,340,0,0,0
2019,20190403191820,16,1,1,1,20190413,11211933.51682500,47,1,100,1,1,43,1,99,1,999.99,1,2,0,0,0,0,270,345,0,660,0,0,30,0
2019,20190403191821,13,0,1,1,20190410,15831332.00253400,72,2,100,1,1,21,5,1,99,999.99,1,1,0,0,0,0,115,359,0,630,105,60,0,0
2019,20190403191836,15,1,1,1,20190412,10718533.59812800,35,2,100,1,1,40,1,99,1,999.99,1,1,225,0,0,0,0,140,30,505,85,0,410,0
2019,20190403191838,12,0,1,1,20190413,5580990.996603000,64,1,100,6,1,21,1,99,1,999.99,3,99,0,0,0,0,1,746,5,662,1,0,0,0
2019,20190403191840,4,0,1,1,20190413,6216931.966730000,68,1,100,3,1,20,5,1,99,999.99,3,99,0,0,0,0,221,275,0,884,0,0,0,0
2019,20190403191843,13,1,1,1,20190428,2760943.064254000,17,2,100,6,1,13,5,99,99,999.99,3,99,0,0,20,0,0,690,0,700,0,0,0,0
2019,20190403191844,3,0,1,1,20190428,1872474.478384000,64,1,100,4,1,30,2,99,1,999.99,3,99,0,0,0,0,20,805,0,600,0,0,0,0
2019,20190403191846,12,1,1,1,20190427,4104448.063671000,36,1,100,1,1,40,1,99,1,999.99,1,2,60,0,0,0,420,180,0,600,0,0,0,0
2019,20190403191852,16,0,1,1,20190413,9554658.032962000,51,1,100,1,1,43,1,99,1,999.99,1,2,0,0,90,0,95,530,395,270,0,0,30,0
2019,20190403191855,7,0,1,1,20190411,7870687.376203000,79,2,100,4,1,31,5,1,99,999.99,3,99,0,0,0,0,0,630,0,600,180,0,0,0
2019,20190403191862,6,0,1,1,20190414,3316032.211717000,80,2,100,4,1,21,5,1,99,999.99,3,99,0,0,0,0,637,0,0,766,0,0,0,0
2019,20190403191869,15,1,1,1,20190413,6042896.673537000,15,2,100,6,1,14,1,99,2,999.99,3,99,0,0,0,210,45,687,0,453,0,0,0,0
2019,20190403191871,9,1,1,1,20190426,13906198.06746300,22,2,100,1,1,21,4,99,99,999.99,1,1,625,0,0,0,30,180,0,545,15,0,0,0
2019,20190403191872,11,0,1,1,20190406,5873704.315602000,80,2,100,1,1,21,1,99,2,999.99,1,1,25,0,5,0,118,349,0,532,76,5,0,0
2019,20190403191878,15,0,1,1,20190415,49704485.86916900,25,2,100,6,1,21,1,99,2,19.0,3,99,0,0,0,0,465,195,90,575,20,0,0,0
2019,20190403191882,10,1,1,1,20190417,4978414.347034000,41,2,100,4,1,30,1,99,1,999.99,3,99,25,0,51,0,108,140,50,504,0,0,542,0
2019,20190403191886,16,1,1,1,20190406,8974325.539792000,16,1,131,6,1,15,5,99,99,999.99,3,99,0,0,0,150,0,715,0,535,0,0,5,0
2019,20190403191887,16,1,1,1,20190404,9024368.685368000,46,1,100,1,1,40,1,99,1,43.0,1,2,0,0,5,0,40,0,0,435,20,0,885,0
2019,20190403191902,12,1,1,1,20190406,5807746.332438000,30,2,100,1,1,21,1,99,1,16.0,1,1,165,0,0,0,365,200,0,660,0,0,0,0
2019,20190403191904,12,1,1,1,20190421,6666295.198278000,42,2,100,1,1,21,1,99,1,23.17,1,1,230,0,0,0,75,405,0,620,0,95,0,0
2019,20190403191907,16,1,1,1,20190426,13836813.57359200,53,2,100,1,1,41,1,99,2,38.35,1,1,21,0,10,0,175,125,0,400,125,0,549,0
2019,20190403191911,15,0,1,1,20190414,2968467.876577000,39,1,100,5,1,32,1,99,1,43.0,3,99,0,100,0,0,420,270,0,620,0,0,0,0
2019,20190403191912,13,0,1,1,20190419,11265184.99728200,54,1,100,1,1,40,1,99,1,999.99,1,2,0,0,0,0,85,190,95,545,0,0,465,0
2019,20190403191915,9,0,1,1,20190411,11035175.19037300,24,1,100,6,1,32,1,99,1,14.0,3,99,0,0,0,0,85,310,10,505,0,0,471,0
2019,20190403191922,14,0,1,1,20190401,7648559.882367000,64,1,100,1,1,31,1,99,1,42.5,1,2,113,0,10,0,135,185,0,384,53,0,485,0
2019,20190403191926,6,0,1,1,20190407,3614101.817263000,53,1,120,6,1,17,1,99,1,11.0,3,99,0,0,0,0,25,725,0,660,0,0,0,0
2019,20190403191929,16,0,1,1,20190409,5829673.945371000,61,2,100,5,1,21,4,1,99,999.99,3,99,0,0,5,0,20,520,0,685,125,0,0,0
2019,20190403191931,8,0,1,1,20190427,4221392.610513000,57,1,100,6,1,21,1,99,1,18.0,3,99,0,0,0,0,68,722,0,585,0,0,0,0
2019,20190403191937,14,0,1,1,20190427,18125948.22485200,59,1,100,1,1,21,1,99,1,14.8,1,2,2,0,48,0,0,650,20,584,71,0,0,0
2019,20190403191940,8,0,1,1,20190427,4754032.728445000,58,2,100,6,1,30,5,99,99,999.99,3,99,0,0,0,0,485,145,0,720,0,0,0,0
2019,20190403191941,11,0,1,1,20190402,9581506.739110000,61,1,100,4,1,21,1,99,1,999.99,3,99,0,0,20,0,37,695,0,480,0,0,193,0
2019,20190403191943,12,1,1,1,20190414,22251315.19476900,15,1,100,6,1,14,5,99,99,999.99,3,99,0,0,0,0,0,690,0,750,0,0,0,0
2019,20190403191947,15,1,1,1,20190422,21112971.08501200,26,2,100,6,1,30,1,99,2,12.0,3,99,0,0,0,0,90,85,0,643,247,0,360,0
2019,20190403191954,7,0,1,1,20190413,4987006.668888000,62,1,100,4,1,43,1,99,1,999.99,3,99,0,30,0,0,15,175,0,530,0,165,480,0
2019,20190403191967,13,1,1,1,20190428,4677953.434099000,44,2,100,6,1,40,1,99,1,32.0,1,1,0,0,0,0,120,390,0,750,0,0,0,0
2019,20190403191982,5,0,1,1,20190419,6569311.773061000,80,2,110,3,1,21,5,1,99,999.99,3,99,0,0,30,0,206,144,30,660,110,250,0,0
2019,20190403191983,9,0,1,1,20190417,14695858.65830100,80,1,100,1,1,41,1,99,1,999.99,3,99,0,0,10,0,85,195,0,525,0,0,605,0
2019,20190403191987,14,1,1,1,20190407,6471398.251171000,19,2,120,6,1,30,1,99,2,10.0,3,99,0,0,0,0,0,180,0,890,0,0,360,0
